ID операции,Дата,ID магазина,Артикул,"Количество упаковок, шт",Тип операции
664,9/1/2023,M3,4,100,Поступление
665,9/1/2023,M3,5,100,Поступление
666,9/1/2023,M3,6,100,Поступление
667,9/1/2023,M3,7,100,Поступление
668,9/1/2023,M3,8,100,Поступление
669,9/1/2023,M3,9,100,Поступление
670,9/1/2023,M3,10,100,Поступление
671,9/1/2023,M3,11,100,Поступление
672,9/1/2023,M3,12,100,Поступление
673,9/1/2023,M3,13,100,Поступление
674,9/1/2023,M3,14,100,Поступление
675,9/1/2023,M3,15,100,Поступление
676,9/1/2023,M3,16,100,Поступление
677,9/1/2023,M3,17,100,Поступление
678,9/1/2023,M3,18,100,Поступление
679,9/1/2023,M3,19,100,Поступление
680,9/1/2023,M3,20,100,Поступление
681,9/1/2023,M3,21,100,Поступление
682,9/1/2023,M3,22,100,Поступление
683,9/1/2023,M3,23,100,Поступление
684,9/1/2023,M3,24,100,Поступление
685,9/1/2023,M3,25,100,Поступление
686,9/1/2023,M3,26,100,Поступление
687,9/1/2023,M3,27,100,Поступление
688,9/1/2023,M3,28,100,Поступление
689,9/1/2023,M3,29,100,Поступление
690,9/1/2023,M3,30,100,Поступление
691,9/1/2023,M3,31,100,Поступление
692,9/1/2023,M3,32,100,Поступление
693,9/1/2023,M3,33,100,Поступление
694,9/1/2023,M3,34,100,Поступление
695,9/1/2023,M3,35,100,Поступление
696,9/1/2023,M3,36,100,Поступление
697,9/1/2023,M3,37,200,Поступление
698,9/1/2023,M3,38,200,Поступление
699,9/1/2023,M3,39,200,Поступление
700,9/1/2023,M3,40,200,Поступление
701,9/1/2023,M3,41,200,Поступление
702,9/1/2023,M3,42,200,Поступление
703,9/1/2023,M3,43,200,Поступление
704,9/1/2023,M3,44,200,Поступление
705,9/1/2023,M3,45,200,Поступление
706,9/1/2023,M3,46,200,Поступление
707,9/1/2023,M3,47,200,Поступление
708,9/1/2023,M3,48,200,Поступление
709,9/1/2023,M3,49,200,Поступление
710,9/1/2023,M3,50,200,Поступление
711,9/1/2023,M3,51,200,Поступление
712,9/1/2023,M3,52,200,Поступление
713,9/1/2023,M3,53,200,Поступление
714,9/1/2023,M3,54,200,Поступление
715,9/1/2023,M3,55,200,Поступление
716,9/1/2023,M3,56,200,Поступление
717,9/1/2023,M3,57,200,Поступление
718,9/1/2023,M3,58,200,Поступление
719,9/1/2023,M3,59,200,Поступление
720,9/1/2023,M3,60,200,Поступление
721,9/1/2023,M4,1,300,Поступление
722,9/1/2023,M4,2,300,Поступление
723,9/1/2023,M4,3,300,Поступление
724,9/1/2023,M4,4,300,Поступление
725,9/1/2023,M4,5,300,Поступление
726,9/1/2023,M4,6,300,Поступление
727,9/1/2023,M4,7,300,Поступление
728,9/1/2023,M4,8,300,Поступление
729,9/1/2023,M4,9,300,Поступление
730,9/1/2023,M4,10,300,Поступление
731,9/1/2023,M4,11,300,Поступление
732,9/1/2023,M4,12,300,Поступление
733,9/1/2023,M4,13,300,Поступление
734,9/1/2023,M4,14,300,Поступление
735,9/1/2023,M4,15,300,Поступление
736,9/1/2023,M4,16,300,Поступление
737,9/1/2023,M4,17,300,Поступление
738,9/1/2023,M4,18,300,Поступление
739,9/1/2023,M4,19,300,Поступление
740,9/1/2023,M4,20,300,Поступление
741,9/1/2023,M4,21,300,Поступление
742,9/1/2023,M4,22,300,Поступление
743,9/1/2023,M4,23,300,Поступление
744,9/1/2023,M4,24,300,Поступление
745,9/1/2023,M4,25,300,Поступление
746,9/1/2023,M4,26,300,Поступление
747,9/1/2023,M4,27,300,Поступление
748,9/1/2023,M4,28,300,Поступление
749,9/1/2023,M4,29,300,Поступление
750,9/1/2023,M4,30,300,Поступление
751,9/1/2023,M4,31,300,Поступление
752,9/1/2023,M4,32,300,Поступление
753,9/1/2023,M4,33,300,Поступление
754,9/1/2023,M4,34,300,Поступление
755,9/1/2023,M4,35,300,Поступление
756,9/1/2023,M4,36,300,Поступление
757,9/1/2023,M4,37,400,Поступление
758,9/1/2023,M4,38,400,Поступление
759,9/1/2023,M4,39,400,Поступление
760,9/1/2023,M4,40,400,Поступление
761,9/1/2023,M4,41,400,Поступление
762,9/1/2023,M4,42,400,Поступление
763,9/1/2023,M4,43,400,Поступление
764,9/1/2023,M4,44,400,Поступление
765,9/1/2023,M4,45,400,Поступление
766,9/1/2023,M4,46,400,Поступление
767,9/1/2023,M4,47,400,Поступление
768,9/1/2023,M4,48,400,Поступление
769,9/1/2023,M4,49,400,Поступление
770,9/1/2023,M4,50,400,Поступление
771,9/1/2023,M4,51,400,Поступление
772,9/1/2023,M4,52,400,Поступление
773,9/1/2023,M4,53,400,Поступление
774,9/1/2023,M4,54,400,Поступление
775,9/1/2023,M4,55,400,Поступление
776,9/1/2023,M4,56,400,Поступление
777,9/1/2023,M4,57,400,Поступление
778,9/1/2023,M4,58,400,Поступление
779,9/1/2023,M4,59,400,Поступление
780,9/1/2023,M4,60,400,Поступление
781,9/1/2023,M5,1,200,Поступление
782,9/1/2023,M5,2,200,Поступление
783,9/1/2023,M5,3,200,Поступление
784,9/1/2023,M5,4,200,Поступление
785,9/1/2023,M5,5,200,Поступление
786,9/1/2023,M5,6,200,Поступление
787,9/1/2023,M5,7,200,Поступление
788,9/1/2023,M5,8,200,Поступление
789,9/1/2023,M5,9,200,Поступление
790,9/1/2023,M5,10,200,Поступление
791,9/1/2023,M5,11,200,Поступление
792,9/1/2023,M5,12,200,Поступление
793,9/1/2023,M5,13,200,Поступление
794,9/1/2023,M5,14,200,Поступление
795,9/1/2023,M5,15,200,Поступление
796,9/1/2023,M5,16,200,Поступление
797,9/1/2023,M5,17,200,Поступление
798,9/1/2023,M5,18,200,Поступление
799,9/1/2023,M5,19,200,Поступление
800,9/1/2023,M5,20,200,Поступление
801,9/1/2023,M5,21,200,Поступление
802,9/1/2023,M5,22,200,Поступление
803,9/1/2023,M5,23,200,Поступление
804,9/1/2023,M5,24,200,Поступление
805,9/1/2023,M5,25,200,Поступление
806,9/1/2023,M5,26,200,Поступление
807,9/1/2023,M5,27,200,Поступление
808,9/1/2023,M5,28,200,Поступление
809,9/1/2023,M5,29,200,Поступление
810,9/1/2023,M5,30,200,Поступление
811,9/1/2023,M5,31,200,Поступление
812,9/1/2023,M5,32,200,Поступление
813,9/1/2023,M5,33,200,Поступление
814,9/1/2023,M5,34,200,Поступление
815,9/1/2023,M5,35,200,Поступление
816,9/1/2023,M5,36,200,Поступление
817,9/1/2023,M5,37,300,Поступление
818,9/1/2023,M5,38,300,Поступление
819,9/1/2023,M5,39,300,Поступление
820,9/1/2023,M5,40,300,Поступление
821,9/1/2023,M5,41,300,Поступление
822,9/1/2023,M5,42,300,Поступление
823,9/1/2023,M5,43,300,Поступление
824,9/1/2023,M5,44,300,Поступление
825,9/1/2023,M5,45,300,Поступление
826,9/1/2023,M5,46,300,Поступление
827,9/1/2023,M5,47,300,Поступление
828,9/1/2023,M5,48,300,Поступление
829,9/1/2023,M5,49,300,Поступление
830,9/1/2023,M5,50,300,Поступление
831,9/1/2023,M5,51,300,Поступление
832,9/1/2023,M5,52,300,Поступление
833,9/1/2023,M5,53,300,Поступление
834,9/1/2023,M5,54,300,Поступление
835,9/1/2023,M5,55,300,Поступление
836,9/1/2023,M5,56,300,Поступление
837,9/1/2023,M5,57,300,Поступление
838,9/1/2023,M5,58,300,Поступление
839,9/1/2023,M5,59,300,Поступление
840,9/1/2023,M5,60,300,Поступление
841,9/1/2023,M6,1,200,Поступление
842,9/1/2023,M6,2,200,Поступление
843,9/1/2023,M6,3,200,Поступление
844,9/1/2023,M6,4,200,Поступление
845,9/1/2023,M6,5,200,Поступление
846,9/1/2023,M6,6,200,Поступление
847,9/1/2023,M6,7,200,Поступление
848,9/1/2023,M6,8,200,Поступление
849,9/1/2023,M6,9,200,Поступление
850,9/1/2023,M6,10,200,Поступление
851,9/1/2023,M6,11,200,Поступление
852,9/1/2023,M6,12,200,Поступление
853,9/1/2023,M6,13,200,Поступление
854,9/1/2023,M6,14,200,Поступление
855,9/1/2023,M6,15,200,Поступление
856,9/1/2023,M6,16,200,Поступление
857,9/1/2023,M6,17,200,Поступление
858,9/1/2023,M6,18,200,Поступление
859,9/1/2023,M6,19,200,Поступление
860,9/1/2023,M6,20,200,Поступление
861,9/1/2023,M6,21,200,Поступление
862,9/1/2023,M6,22,200,Поступление
863,9/1/2023,M6,23,200,Поступление
864,9/1/2023,M6,24,200,Поступление
865,9/1/2023,M6,25,200,Поступление
866,9/1/2023,M6,26,200,Поступление
867,9/1/2023,M6,27,200,Поступление
868,9/1/2023,M6,28,200,Поступление
869,9/1/2023,M6,29,200,Поступление
870,9/1/2023,M6,30,200,Поступление
871,9/1/2023,M6,31,200,Поступление
872,9/1/2023,M6,32,200,Поступление
873,9/1/2023,M6,33,200,Поступление
874,9/1/2023,M6,34,200,Поступление
875,9/1/2023,M6,35,200,Поступление
876,9/1/2023,M6,36,200,Поступление
877,9/1/2023,M6,37,300,Поступление
878,9/1/2023,M6,38,300,Поступление
879,9/1/2023,M6,39,300,Поступление
880,9/1/2023,M6,40,300,Поступление
881,9/1/2023,M6,41,300,Поступление
882,9/1/2023,M6,42,300,Поступление
883,9/1/2023,M6,43,300,Поступление
884,9/1/2023,M6,44,300,Поступление
885,9/1/2023,M6,45,300,Поступление
886,9/1/2023,M6,46,300,Поступление
887,9/1/2023,M6,47,300,Поступление
888,9/1/2023,M6,48,300,Поступление
889,9/1/2023,M6,49,300,Поступление
890,9/1/2023,M6,50,300,Поступление
891,9/1/2023,M6,51,300,Поступление
892,9/1/2023,M6,52,300,Поступление
893,9/1/2023,M6,53,300,Поступление
894,9/1/2023,M6,54,300,Поступление
895,9/1/2023,M6,55,300,Поступление
896,9/1/2023,M6,56,300,Поступление
897,9/1/2023,M6,57,300,Поступление
898,9/1/2023,M6,58,300,Поступление
899,9/1/2023,M6,59,300,Поступление
900,9/1/2023,M6,60,300,Поступление
901,9/1/2023,M7,1,300,Поступление
902,9/1/2023,M7,2,300,Поступление
903,9/1/2023,M7,3,300,Поступление
904,9/1/2023,M7,4,300,Поступление
905,9/1/2023,M7,5,300,Поступление
906,9/1/2023,M7,6,300,Поступление
907,9/1/2023,M7,7,300,Поступление
908,9/1/2023,M7,8,300,Поступление
909,9/1/2023,M7,9,300,Поступление
910,9/1/2023,M7,10,300,Поступление
911,9/1/2023,M7,11,300,Поступление
912,9/1/2023,M7,12,300,Поступление
913,9/1/2023,M7,13,300,Поступление
914,9/1/2023,M7,14,300,Поступление
915,9/1/2023,M7,15,300,Поступление
916,9/1/2023,M7,16,300,Поступление
917,9/1/2023,M7,17,300,Поступление
918,9/1/2023,M7,18,300,Поступление
919,9/1/2023,M7,19,300,Поступление
920,9/1/2023,M7,20,300,Поступление
921,9/1/2023,M7,21,300,Поступление
922,9/1/2023,M7,22,300,Поступление
923,9/1/2023,M7,23,300,Поступление
924,9/1/2023,M7,24,300,Поступление
925,9/1/2023,M7,25,300,Поступление
926,9/1/2023,M7,26,300,Поступление
927,9/1/2023,M7,27,300,Поступление
928,9/1/2023,M7,28,300,Поступление
929,9/1/2023,M7,29,300,Поступление
930,9/1/2023,M7,30,300,Поступление
931,9/1/2023,M7,31,300,Поступление
932,9/1/2023,M7,32,300,Поступление
933,9/1/2023,M7,33,300,Поступление
934,9/1/2023,M7,34,300,Поступление
935,9/1/2023,M7,35,300,Поступление
936,9/1/2023,M7,36,300,Поступление
937,9/1/2023,M7,37,400,Поступление
938,9/1/2023,M7,38,400,Поступление
939,9/1/2023,M7,39,400,Поступление
940,9/1/2023,M7,40,400,Поступление
941,9/1/2023,M7,41,400,Поступление
942,9/1/2023,M7,42,400,Поступление
943,9/1/2023,M7,43,400,Поступление
944,9/1/2023,M7,44,400,Поступление
945,9/1/2023,M7,45,400,Поступление
946,9/1/2023,M7,46,400,Поступление
947,9/1/2023,M7,47,400,Поступление
948,9/1/2023,M7,48,400,Поступление
949,9/1/2023,M7,49,400,Поступление
